,LVR1,LVR2,LVR3,LVR4,LVR5,LVR6,LVR7,VB,ER1,ER2,ER3,ER4,ER5,ER6,ER7,SStoutR1,SStoutR2,SStoutR3,SStoutR4,%top,fold,index
393,0.0,0.0,111.4802755,0.0,0.0,111.4802755,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,19.43509996,0.0,0.0,90.5,1,393
394,36.23374097,0.0,0.0,36.23374097,0.0,0.0,20.25598522,134.6239983,-0.16,0.0,0.0,-0.16,0.0,0.0,0.0,22.51198396,19.43509996,0.0,0.0,2.5,1,394
395,73.46217037,0.0,0.0,73.46217037,0.0,0.0,20.25598522,134.6239983,-0.12,0.0,0.0,-0.12,0.0,0.0,0.0,22.51198396,19.43509996,0.0,0.0,2.5,9,395
396,95.69768187,0.0,0.0,95.69768187,0.0,0.0,20.25598522,134.6239983,-0.15,0.0,0.0,-0.15,0.0,0.0,0.0,22.51198396,19.43509996,0.0,0.0,2.5,3,396
399,0.0,0.0,64.9564121,0.0,0.0,21.5742147,84.57992612,134.6239983,0.0,0.0,0.0,0.0,0.0,-0.17,-0.15,22.51198396,19.43509996,0.0,0.0,99.14,1,399
400,0.0,0.0,47.66042687,0.0,0.0,21.5742147,84.57992612,134.6239983,0.0,0.0,0.01,0.0,0.0,-0.17,-0.15,22.51198396,19.43509996,0.0,0.0,97.0,3,400
402,0.0,0.0,53.81419488,0.0,0.0,21.5742147,84.57992612,134.6239983,0.0,0.0,0.45,0.0,0.0,-0.17,-0.15,22.51198396,19.43509996,0.0,0.0,93.25,5,402
403,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,134.6239983,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,22.51198396,0.0,28.08309257,0.0,98.0,5,403
404,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,151.9199836,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,22.51198396,0.0,28.08309257,0.0,98.0,1,404
405,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,160.7102105,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,22.51198396,0.0,28.08309257,0.0,96.5,3,405
406,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,134.6239983,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,22.51198396,18.72206172,0.0,0.0,97.5,9,406
407,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,151.9199836,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,22.51198396,18.72206172,0.0,0.0,94.5,6,407
408,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,134.6239983,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,18.25910483,38.87019992,0.0,0.0,98.0,7,408
409,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,151.9199836,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,18.25910483,38.87019992,0.0,0.0,94.25,0,409
410,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,134.6239983,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,15.10949251,0.0,18.83685805,0.0,72.0,3,410
411,0.0,21.5742147,82.95586398,0.0,0.0,82.95586398,54.84795567,134.6239983,0.0,-0.17,-0.2,0.0,0.0,-0.2,-0.17,22.51198396,0.0,28.08309257,0.0,95.5,2,411
412,0.0,21.5742147,82.95586398,0.0,0.0,82.95586398,54.84795567,134.6239983,0.0,-0.17,-0.2,0.0,0.0,-0.2,-0.17,15.10949251,0.0,18.83685805,0.0,72.5,5,412
413,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,134.6239983,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,96.375,7,413
414,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,151.9199836,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,99.0,6,414
415,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,160.7102105,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,96.75,6,415
416,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,207.2340739,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,98.5,1,416
417,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,170.1226604,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,98.0,2,417
418,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,175.2785624,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,97.5,2,418
419,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,134.6239983,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,26.13389888,0.0,95.0,1,419
420,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,151.9199836,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,26.13389888,0.0,98.6,3,420
421,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,149.8350664,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,26.13389888,0.0,97.25,2,421
422,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,170.1226604,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,26.13389888,0.0,99.7,5,422
423,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,134.6239983,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,17.16241953,0.0,89.0,1,423
425,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,134.6239983,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,26.42553764,0.0,21.5742147,0.0,99.0,0,425
426,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,160.7102105,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,26.42553764,0.0,19.22207626,0.0,99.5,3,426
427,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,134.6239983,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,26.42553764,0.0,21.46208822,0.0,98.0,9,427
429,0.0,0.0,0.0,76.88830503,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,-0.01,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,5.0,0,429
430,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.03,0.0,0.0,-0.03,0.0,22.51198396,0.0,28.08309257,0.0,89.0,3,430
432,0.0,0.0,112.3869671,0.0,0.0,112.3869671,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,28.08309257,0.0,96.0,2,432
433,0.0,0.0,0.0,100.3380583,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,3.5,6,433
434,0.0,21.5742147,109.3953583,0.0,0.0,109.3953583,54.84795567,134.6239983,0.0,-0.17,0.12,0.0,0.0,0.12,-0.17,22.51198396,0.0,28.08309257,0.0,94.0,5,434
435,0.0,21.5742147,109.3953583,0.0,0.0,109.3953583,54.84795567,134.6239983,0.0,-0.17,0.12,0.0,0.0,0.12,-0.17,15.10949251,0.0,18.83685805,0.0,76.0,1,435
436,0.0,0.0,0.0,94.18429025,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,-0.03,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,2.4,5,436
437,0.0,0.0,102.9745172,0.0,0.0,102.9745172,32.69197045,134.6239983,0.0,0.0,-0.08,0.0,0.0,-0.08,0.0,22.51198396,0.0,28.08309257,0.0,89.0,6,437
438,0.0,0.0,0.0,146.0722459,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,4.5,6,438
439,0.0,0.0,111.4802755,0.0,0.0,111.4802755,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,28.08309257,0.0,92.5,3,439
440,0.0,27.64177365,76.88830503,0.0,27.64177365,76.88830503,32.69197045,134.6239983,0.0,0.15,-0.01,0.0,0.15,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,80.5,2,440
441,0.0,0.0,0.0,112.3869671,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,7.5,6,441
442,0.0,0.0,0.0,102.9745172,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,-0.08,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,4.5,6,442
444,0.0,0.0,0.0,112.3869671,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,5.5,7,444
446,0.0,0.0,168.7323234,0.0,0.0,0.0,32.69197045,134.6239983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51198396,18.72206172,0.0,0.0,92.5,6,446
447,0.0,0.0,168.7323234,0.0,0.0,0.0,32.69197045,134.6239983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51198396,0.0,18.15163112,0.0,95.0,5,447
448,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,26.42553764,0.0,26.42553764,0.0,95.0,5,448
449,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,151.9199836,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,26.42553764,0.0,26.42553764,0.0,95.5,3,449
450,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,160.7102105,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,26.42553764,0.0,26.42553764,0.0,93.0,0,450
451,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,140.6915573,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,26.42553764,0.0,26.42553764,0.0,95.0,5,451
452,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,175.2785624,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,26.42553764,0.0,26.42553764,0.0,93.5,2,452
453,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,18.67357617,13.86399135,0.0,0.0,7.5,6,453
455,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,151.9199836,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,21.69069928,13.86399135,0.0,0.0,4.0,2,455
456,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,149.8350664,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,21.69069928,13.86399135,0.0,0.0,9.0,0,456
458,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,140.6915573,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,21.69069928,13.86399135,0.0,0.0,7.5,1,458
459,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,175.2785624,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,21.69069928,13.86399135,0.0,0.0,8.0,3,459
460,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,0.0,29.3978241,0.0,98.5,7,460
461,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,21.5742147,0.0,0.0,99.5,3,461
462,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,151.9199836,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,21.5742147,0.0,0.0,98.0,2,462
463,0.0,0.0,0.0,117.5428691,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,0.14,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,5.0,5,463
465,0.0,0.0,0.0,94.18429025,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,-0.09,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,30.5,7,465
466,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,26.22872177,0.0,0.0,99.0,2,466
467,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,160.7102105,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,26.22872177,0.0,0.0,98.0,1,467
468,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,140.6915573,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,26.22872177,0.0,0.0,98.5,1,468
470,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,18.72206172,0.0,0.0,96.0,5,470
471,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,94.25,5,471
472,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,151.9199836,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,99.0,3,472
473,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,170.1226604,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,98.0,9,473
475,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,99.0,3,475
477,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,149.8350664,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,99.5,1,477
479,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,140.6915573,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,99.0,1,479
480,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,157.1439785,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,98.0,6,480
481,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,186.7964227,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,98.75,0,481
482,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,175.2785624,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,99.0,2,482
483,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,186.7964227,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.55114835,26.22872177,0.0,0.0,99.0,2,483
484,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,121.1775113,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,99.0,9,484
485,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,18.25910483,38.87019992,0.0,0.0,97.5,1,485
486,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,17.16241953,0.0,78.5,2,486
487,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,151.9199836,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,19.22207626,13.6490287,98.5,2,487
488,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,153.9076176,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,19.22207626,13.6490287,98.0,1,488
489,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,25.7436293,13.6490287,99.5,3,489
490,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,20.59490344,13.6490287,99.0,5,490
491,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,17.16241953,13.6490287,93.75,6,491
492,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,151.9199836,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,17.16241953,13.6490287,98.25,2,492
493,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,153.9076176,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,17.16241953,13.6490287,99.0,1,493
494,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,153.9076176,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,18.41987461,13.6490287,98.0,7,494
495,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,18.25910483,23.54607256,0.0,0.0,99.0,3,495
498,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,24.11007225,13.6490287,99.0,1,498
499,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,19.59047818,13.6490287,99.0,2,499
500,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.52673517,0.0,21.5742147,0.0,85.0,3,500
502,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,151.9199836,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,99.0,6,502
503,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,149.8350664,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,98.0,5,503
504,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,160.7102105,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,98.5,9,504
505,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,140.6915573,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,99.5,7,505
506,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,153.9076176,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,99.0,5,506
507,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,175.2785624,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,98.5,9,507
508,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,25.82562149,13.86399135,0.0,0.0,99.5,9,508
509,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,28.54319701,13.86399135,0.0,0.0,99.5,7,509
511,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,13.6490287,0.0,17.16241953,0.0,76.0,3,511
512,0.0,0.0,126.4242704,0.0,0.0,126.4242704,32.69197045,134.6239983,0.0,0.0,0.04,0.0,0.0,0.0,0.0,22.51198396,0.0,18.15163112,0.0,96.0,3,512
514,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,47.85432862,0.0,99.5,5,514
517,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,149.8350664,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,29.3978241,0.0,97.5,0,517
519,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,160.7102105,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,29.3978241,0.0,98.0,9,519
520,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,175.2785624,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,29.3978241,0.0,96.5,2,520
522,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,20.77331772,0.0,29.3978241,0.0,99.0,2,522
523,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,21.5742147,0.0,0.0,93.0,9,523
524,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,152.7447171,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,20.06761165,0.0,29.3978241,0.0,95.8,7,524
525,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,20.06761165,26.22872177,0.0,0.0,93.5,7,525
526,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,17.77754503,0.0,29.3978241,0.0,97.5,1,526
527,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,18.25910483,38.87019992,0.0,0.0,82.5,6,527
528,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,30.08645996,13.86399135,0.0,0.0,96.0,0,528
529,94.18429025,0.0,0.0,94.18429025,0.0,0.0,32.69197045,134.6239983,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,20.52673517,0.0,21.5742147,0.0,5.0,7,529
530,94.18429025,0.0,0.0,94.18429025,0.0,0.0,32.69197045,151.9199836,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,20.52673517,0.0,21.5742147,0.0,5.5,1,530
532,94.18429025,0.0,0.0,94.18429025,0.0,0.0,32.69197045,169.2159688,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,20.52673517,0.0,21.5742147,0.0,4.0,1,532
533,94.18429025,0.0,0.0,94.18429025,0.0,0.0,32.69197045,175.2785624,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,20.52673517,0.0,21.5742147,0.0,5.5,0,533
534,94.18429025,0.0,0.0,94.18429025,0.0,0.0,32.69197045,134.6239983,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,19.84482684,0.0,21.5742147,0.0,7.5,0,534
536,94.18429025,0.0,0.0,94.18429025,0.0,0.0,32.69197045,134.6239983,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,20.52673517,0.0,18.72206172,0.0,6.5,3,536
538,94.18429025,0.0,0.0,94.18429025,0.0,0.0,32.69197045,134.6239983,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,20.52673517,0.0,17.16241953,0.0,10.0,1,538
539,0.0,21.5742147,76.88830503,0.0,21.5742147,76.88830503,32.69197045,134.6239983,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,22.51198396,21.5742147,0.0,0.0,99.5,3,539
540,0.0,21.5742147,76.88830503,0.0,21.5742147,76.88830503,32.69197045,134.6239983,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,20.77331772,0.0,21.5742147,0.0,83.5,5,540
541,0.0,21.5742147,76.88830503,0.0,21.5742147,76.88830503,32.69197045,134.6239983,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,76.0,5,541
542,0.0,21.5742147,76.88830503,0.0,21.5742147,76.88830503,32.69197045,134.6239983,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,18.25910483,21.5742147,0.0,0.0,99.0,1,542
544,0.0,21.5742147,76.88830503,0.0,21.5742147,76.88830503,32.69197045,134.6239983,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,18.37582915,13.86399135,0.0,0.0,97.5,7,544
545,0.0,21.5742147,76.88830503,0.0,21.5742147,76.88830503,32.69197045,170.1226604,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,18.37582915,13.86399135,0.0,0.0,99.5,2,545
547,0.0,21.5742147,76.88830503,0.0,21.5742147,76.88830503,32.69197045,201.3647746,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,18.37582915,13.86399135,0.0,0.0,99.5,5,547
548,0.0,21.5742147,102.9745172,0.0,21.5742147,102.9745172,32.69197045,134.6239983,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,18.25910483,23.54607256,0.0,0.0,99.0,9,548
549,0.0,21.5742147,147.8856292,0.0,21.5742147,147.8856292,32.69197045,134.6239983,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,22.51198396,21.5742147,0.0,0.0,98.0,2,549
550,0.0,21.5742147,147.8856292,0.0,21.5742147,147.8856292,32.69197045,134.6239983,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,20.77331772,0.0,21.5742147,0.0,97.5,1,550
551,0.0,0.0,0.0,0.0,21.5742147,111.4802755,76.07416785,134.6239983,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,98.5,3,551
552,0.0,21.5742147,147.8856292,0.0,21.5742147,147.8856292,32.69197045,134.6239983,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,22.51198396,0.0,18.15163112,0.0,98.5,0,552
553,0.0,21.5742147,147.8856292,0.0,21.5742147,147.8856292,32.69197045,134.6239983,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,18.25910483,21.5742147,0.0,0.0,96.0,1,553
554,0.0,21.5742147,155.1469416,0.0,21.5742147,155.1469416,32.69197045,134.6239983,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,22.51198396,0.0,18.15163112,0.0,74.5,1,554
555,0.0,0.0,64.9564121,0.0,0.0,0.0,20.25598522,134.6239983,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,22.51198396,19.43509996,0.0,0.0,99.0,0,555
556,0.0,30.36444165,76.88830503,0.0,30.36444165,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,83.5,6,556
558,0.0,53.81419488,76.88830503,0.0,53.81419488,76.88830503,32.69197045,134.6239983,0.0,0.45,-0.01,0.0,0.45,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,87.25,2,558
559,0.0,53.81419488,94.18429025,0.0,53.81419488,94.18429025,32.69197045,134.6239983,0.0,0.45,-0.01,0.0,0.45,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,86.5,6,559
